season,player,team,position,minutes_played,overall_percentile,goal_threat_percentile,link_play_percentile,total_stdev,goal_threat_stdev,link_play_stdev,non_pkxg_p90,non_penalty_goals_p90,shots_per_90,shots_on_target_pct,offensive_duels_won_pct,touches_in_box_per_90,key_passes_per_90,xa_per_90,xg,non_pkxg,goal_conversion_pct,offensive_duels_per_90,offensive_duel_impact,passes_to_penalty_area_per_90,accurate_passes_to_penalty_area_pct,penalties_taken,possession,shooting_impact,penalty_box_passes_impact,overall_percentile_z,goal_threat_percentile_z,link_play_percentile_z,total_stdev_z,goal_threat_stdev_z,link_play_stdev_z,non_pkxg_p90_z,non_penalty_goals_p90_z,shots_per_90_z,shots_on_target_pct_z,offensive_duels_won_pct_z,touches_in_box_per_90_z,key_passes_per_90_z,xa_per_90_z,xg_z,non_pkxg_z,goal_conversion_pct_z,offensive_duels_per_90_z,offensive_duel_impact_z,passes_to_penalty_area_per_90_z,accurate_passes_to_penalty_area_pct_z,penalties_taken_z,possession_z,shooting_impact_z,penalty_box_passes_impact_z
2022.0,B. Brown,FC Tulsa,ST,1331.0,0.181,0.344,0.44,-6.455998129,-1.292456256,-0.9282116984,0.787,0.326,0.926,0.085,0.372,0.936,0.241,0.248,5.5,5.5,0.117,0.468,0.418,0.16,0.819,0.0,49.49,0.301,0.344,-1.1135394792525175,-0.5476500216370087,-0.21388612870717874,-1.0259212611146062,-0.38364795846240585,-0.27932875341918567,0.9808176132081972,-0.5685579863182615,1.4672157249537396,-1.4380387021737213,-0.44023709950512246,1.502724594753169,-0.8667748198015751,-0.7547097413935631,-0.2757536951705852,-0.12354249241246885,-1.3113916066088511,-0.11323113578034293,-0.2848722453118635,-1.171586557887381,1.1313315932757009,-0.6065793064596254,-0.008416231767658806,-0.6959367087609394,-0.5404043559996846
2025.0,T. Trager,Orange County SC,ST,866.0,0.209,0.266,0.355,-6.118746704,-2.11489609,-1.665487033,0.387,0.362,0.411,0.174,0.585,0.496,0.504,0.089,2.23,2.23,0.277,0.039,0.17,0.17,0.965,0.0,49.45,0.23,0.543,-1.0163271913248997,-0.8169012141216394,-0.5095354412423658,-0.9727018209721221,-0.6227193835653229,-0.4988039724722395,-0.3977551756393665,-0.4454654692519999,-0.3022734111651666,-1.1293398430579795,0.2966627212775181,-0.020937993193125205,0.03985270644287487,-1.2953059746701774,-1.1009059381217186,-1.10036033397427,-0.7611865665159813,-1.5989027938835427,-1.1441914770432184,-1.137014827404236,1.6368993796869065,-0.6065793064596254,-0.019745774531815124,-0.9415381745382503,0.1483269046659699
2025.0,E. Zubak,Orange County SC,ST,2558.0,0.206,0.656,0.216,-6.164002175,1.37535148,-2.763379819,0.589,0.461,0.188,0.631,0.181,0.16,0.365,0.248,12.45,8.75,0.933,0.028,0.05,0.216,0.84,5.0,49.45,0.401,0.461,-1.0267427936028588,0.5293547483015151,-0.9930090229175541,-0.979843290663479,0.39184536150986904,-0.825629309488088,0.29842408272865295,-0.1069610473197802,-1.0684793866108286,0.4557767706037518,-1.1010252017092745,-1.1844621512612041,-0.4393154538155987,-0.7547097413935631,1.478010246269897,0.8473009281000247,1.4946540978647844,-1.6369969389631118,-1.559991105300326,-0.9779848671817686,1.204050247485532,2.697743763748451,-0.019745774531815124,-0.350019151328107,-0.13547190626158617
2025.0,R. Damus,Birmingham Legion,ST,2826.0,0.089,0.649,0.035,-8.296260075,1.34819553,-5.100125794,0.596,0.631,0.291,0.638,0.216,0.305,0.216,0.17,10.53,9.79,0.794,0.319,0.206,0.028,0.039,1.0,49.44,0.5,0.028,-1.4329512824432626,0.505191179745202,-1.6225681472571876,-1.3163209547011896,0.38395151761012963,-1.5212416684892365,0.32254910653348534,0.47430917215978874,-0.7145815593870476,0.480056456152181,-0.9799383766980425,-0.6823460711425392,-0.9529561435890704,-1.0199078935669965,0.9935171861884975,1.1579708226640224,1.016663469284104,-0.6292336464035988,-1.0194515885660864,-1.6279334002648953,-1.5696469916608762,0.05428530758198985,-0.022578160222855713,-0.0075607694696031595,-1.6340680664034368
2023.0,P. Saydee,Hartford Athletic,ST,2800.0,0.897,0.496,0.748,8.282492544,0.01739810085,1.880252765,0.262,0.546,0.408,0.773,0.957,0.333,0.777,0.805,6.63,5.89,0.61,0.748,0.961,0.77,0.188,1.0,49.4,0.677,0.557,1.3723175977537152,-0.02295539012849715,0.8574078508320873,1.2998634917957375,-0.0028921453029542993,0.5567067469978282,-0.8285591721542301,0.18367406242000436,-0.3125811148707136,0.9483075345861717,1.5836426899683271,-0.5853857246368659,0.9809527622023231,1.1390770632295453,0.009390657898155083,-0.007041281950969734,0.38392767317730364,0.8564380116996008,1.596621072551547,0.9372890015844664,-1.0536908260768376,0.05428530758198985,-0.03390770298701203,0.6047133071865101,0.19678036019018683
2023.0,A. Hoppenot,Hartford Athletic,ST,2220.0,0.723,0.199,0.77,4.233686554,-3.038600632,2.358388467,0.323,0.142,0.053,0.592,0.961,0.408,0.812,0.78,5.21,5.21,0.277,0.362,0.918,0.918,0.379,0.0,49.4,0.174,0.837,0.7682126656320887,-1.048181084589207,0.9339288493706063,0.6609479170629196,-0.8912270021177303,0.6990401915182108,-0.6183268218549767,-1.1976975179902658,-1.5323260533604448,0.3205042368339322,1.5974811842553251,-0.32567051078238407,1.1016066155048165,1.05407765548165,-0.34893233445371324,-0.21017159762742982,-0.7611865665159813,-0.4803201701834646,1.4476262057594171,1.448950612735013,-0.3922973520731374,-0.6065793064596254,-0.03390770298701203,-1.1352520067006364,1.1658494706745242
2023.0,K. Edwards,Hartford Athletic,ST,1379.0,0.539,0.713,0.213,0.4785187504,1.879598721,-2.808930113,0.66,0.479,0.585,0.72,0.574,0.617,0.383,0.493,7.31,5.09,0.84,0.507,0.571,0.142,0.032,3.0,49.4,0.734,0.035,0.1293890592505989,0.7261152351172067,-1.003443704536443,0.06836946272822153,0.5384227785152862,-0.8391889123724093,0.5431207527490958,-0.04541478878664951,0.2955734037565608,0.7644756297194937,0.2586068619882737,0.39806921849210564,-0.37726490068860213,0.07828445453581129,0.1809819500103173,-0.24601812392327577,1.1748474183108037,0.021829924047220603,0.24527228071594823,-1.2338156727570422,-1.5938865430641531,1.3760145356652205,-0.03390770298701203,0.8018863149232243,-1.6098413386413284
2023.0,E. Amoh,Hartford Athletic,ST,2070.0,0.252,0.312,0.096,-5.493057551,-1.558130728,-3.778204749,0.72,0.227,0.801,0.113,0.333,0.734,0.096,0.0,8.72,7.98,0.174,0.553,0.422,0.018,0.043,1.0,49.4,0.27,0.018,-0.8670368920074861,-0.658112049323011,-1.4103962876731122,-0.8739659107357599,-0.4608757045038325,-1.1277266581442573,0.7499066710762301,-0.907062408250481,1.0377280705559468,-1.3409199599800048,-0.5751624188033524,0.8032249521050975,-1.3666264977690477,-1.5979038662526848,0.5367815410075952,0.6172857177016802,-1.1153810610757662,0.18113271256178295,-0.27101225770329324,-1.6625051307480403,-1.5557958194304322,0.05428530758198985,-0.03390770298701203,-0.8031711515651173,-1.6686776774921632
2024.0,T. Pasher,Birmingham Legion,ST,1974.0,0.755,0.294,0.918,4.639343799,-1.934987282,5.221705174,0.234,0.259,0.411,0.691,0.44,0.096,0.613,0.911,4.03,4.03,0.22,0.489,0.465,0.957,0.511,0.0,49.34,0.596,0.926,0.8793124232636522,-0.7202469398963874,1.4487064759024615,0.7249620319584832,-0.5704224819087732,1.5514043382559277,-0.9250592673735597,-0.7976468375249152,-0.3022734111651666,0.6638883610188586,-0.20498269662615737,-1.406085800417029,0.4156032781563541,1.4994745520806214,-0.6466936942954066,-0.5626624395365812,-0.9571971120490663,-0.04050594971934727,-0.12201739091116298,1.5837803616192783,0.06479133153151419,-0.6065793064596254,-0.0509020171332455,0.3245200856659157,1.4738750093641888
2024.0,Stéfano Pinho,Birmingham Legion,ST,1824.0,0.333,0.766,0.326,-3.160501732,2.421511881,-1.851071679,0.78,0.851,0.436,0.209,0.245,0.652,0.241,0.411,7.5,7.5,0.89,0.216,0.167,0.206,0.546,0.0,49.34,0.248,0.301,-0.585815630502591,0.9090679684721483,-0.6104040302249589,-0.5058805430067018,0.6959491361737177,-0.5540495895737958,0.9566925894033648,1.2265412208980544,-0.21637588028560797,-1.0079414153158335,-0.8796092931173073,0.5192696516241974,-0.8667748198015751,-0.20051360287728548,0.22892657574753922,0.4738996125182964,1.3467864933398257,-0.9859333685122925,-1.154586467749646,-1.0125565976649136,0.18598908854789917,-0.6065793064596254,-0.0509020171332455,-0.8792730142003404,-0.6892256836812078
2024.0,E. Martínez,Birmingham Legion,ST,3266.0,0.277,0.16,0.518,-4.939592194,-3.466872942,-0.4011136351,0.245,0.227,0.28,0.082,0.809,0.064,0.365,0.493,6.74,6.74,0.227,0.156,0.574,0.727,0.528,0.0,49.34,0.099,0.72,-0.7802402063578271,-1.1828066808315223,0.057415593383934135,-0.7866271650572201,-1.0157195999359172,-0.12241998748580282,-0.8871485156802517,-0.907062408250481,-0.7523764729740532,-1.4484442816944767,1.0716184013494034,-1.516897624994941,-0.4393154538155987,0.07828445453581129,0.037148072798652,0.24687161264460564,-0.9331256415450032,-1.1937196144008517,0.25566727142237594,0.7886305605069426,0.12365881351090119,-0.6065793064596254,-0.0509020171332455,-1.3946901747752605,0.760917020936426
2023.0,J. Agudelo,Birmingham Legion,ST,3300.0,0.482,0.174,0.656,-0.2674511853,-3.141372093,0.9326273658,0.316,0.167,0.099,0.316,0.156,0.546,0.365,0.567,7.6,7.6,0.266,0.922,0.436,0.454,0.262,0.0,49.16,0.142,0.323,-0.0685073840306237,-1.1344795437188964,0.5374109478528261,-0.049347170614629426,-0.9211011869826367,0.27461363698961816,-0.6424518456598091,-1.1122166033609173,-1.374274596542057,-0.6368090790755596,-1.1875157910030116,0.15220548270986292,-0.4393154538155987,0.3298827014695813,0.25416058929344537,0.5037717177648345,-0.7990131630223661,1.4590181247764231,-0.22250230107329733,-0.1551776816829168,-0.7974441398136239,-0.6065793064596254,-0.10188495957195196,-1.2459456250791425,-0.6130845392860098
2023.0,N. Brett,Birmingham Legion,ST,1962.0,0.294,0.865,0.454,-4.530257675,3.622679443,-0.8246370587,0.606,0.801,0.631,0.862,0.014,0.309,0.638,0.411,9.07,6.85,0.929,0.11,0.0,0.567,0.713,3.0,49.16,0.844,0.67,-0.7212184601160591,1.2508098666257181,-0.16519094781903024,-0.7220327636186699,1.045111262037792,-0.24849621953436282,0.35701342625467447,1.0555793916393579,0.45362486057494866,1.2570063937019136,-1.6787823381914386,-0.6684945930703001,0.5017846019438494,-0.20051360287728548,0.625100588418267,0.27973092841579755,1.4808989718624628,-1.353022402915414,-1.733240950407454,0.2354828727766219,0.7642755291689354,1.3760145356652205,-0.10188495957195196,1.1823956280993397,0.5878689654927944
2022.0,R. Parkes,Miami,ST,1298.0,0.709,0.741,0.674,3.844862995,2.030638577,1.216353613,0.73,0.695,0.904,0.748,0.468,0.652,0.745,0.493,5.1,5.1,0.337,0.926,0.745,0.723,0.514,0.0,49.1,0.911,0.709,0.7196065216682795,0.8227695093424588,0.6000190375661598,0.5995902159822253,0.5823278912402364,0.3590744582499757,0.7843709907974191,0.6931403136109204,1.391625897779728,0.8615943719132103,-0.10811323661717165,0.5192696516241974,0.870640667754329,0.07828445453581129,-0.3766897493542102,-0.243030913398622,-0.5548596764811552,1.4728705411689937,0.8481817416887539,0.7748018683136846,0.07517971070434719,-0.6065793064596254,-0.11887927371818542,1.4141603915793375,0.722846448738827
2022.0,C. Repetto,Miami,ST,937.0,0.096,0.291,0.383,-8.077046781,-1.948154598,-1.393682097,0.362,0.301,0.156,0.422,0.174,0.177,0.667,0.652,2.34,2.34,0.379,0.206,0.117,0.05,0.989,0.0,49.1,0.241,0.351,-1.408648210461358,-0.7306027549919502,-0.4121450794660689,-1.2817283394780818,-0.5742500311965918,-0.41789193721384293,-0.4839159749423393,-0.65403890094761,-1.1784282261366636,-0.26914526934220406,-1.125242566711521,-1.1255933694541884,0.601754937537344,0.6188806878124258,-1.0731485232212217,-1.067501018203078,-0.41043085345677693,-1.0205644094937192,-1.3278363128567743,-1.5518755932019763,1.7200064130695705,-0.6065793064596254,-0.11887927371818542,-0.9034872432206387,-0.5161776282375761
2022.0,K. Murphy,Miami,ST,2345.0,0.082,0.72,0.021,-8.550581409,1.906468433,-5.527733719,0.805,0.606,0.652,0.621,0.06,0.387,0.131,0.0,11.31,9.83,0.61,0.142,0.053,0.011,0.195,2.0,49.1,0.727,0.043,-1.457254354425167,0.7502788036735196,-1.671263328145336,-1.3564537399422594,0.546233417147297,-1.6485337920744012,1.0428533887063376,0.38882825753044026,0.5257787865137779,0.4210915055345673,-1.5196396538909624,-0.3983907706616389,-1.2459726444665542,-1.5979038662526848,1.1903424918465664,1.169919664762638,0.38392767317730364,-1.242203071774849,-1.5495961145938981,-1.686705342086242,-1.0294512746735607,0.7151499216236052,-0.11887927371818542,0.777672085902926,-1.5821536497703474
2024.0,T. Trager,Monterey Bay FC,ST,1375.0,0.848,0.933,0.738,6.594817776,5.285334617,1.820995451,0.961,0.865,0.869,0.915,0.22,0.965,0.55,0.493,8.75,7.27,0.745,0.525,0.277,0.546,0.908,2.0,49.08,0.961,0.78,1.2021960938803835,1.4855416754584736,0.822625578769124,1.0335425821196491,1.5284211960540943,0.5390667808138222,1.5804967763568871,1.2744105330904896,1.271369354548346,1.4408382985685915,-0.9660998824110446,1.6031478107769017,0.19842634221186628,0.07828445453581129,0.544351745071367,0.40519377045125826,0.8481631757556625,0.08416579781378848,-0.7734368085139645,0.16288223876201763,1.43952017540308,0.7151499216236052,-0.12454404510026458,1.5871191702957534,0.9685746874687842
2024.0,M. Gonzalez,Monterey Bay FC,ST,920.0,0.461,0.113,0.574,-0.7720860757,-4.198009087,0.09027257556,0.326,0.121,0.624,0.06,0.745,0.713,0.461,0.089,2.17,2.17,0.064,0.422,0.677,0.904,0.099,0.0,49.08,0.138,0.613,-0.1414165999763371,-1.3450477839953385,0.2521963169365277,-0.12898029994374022,-1.2282503564768301,0.02385792412067282,-0.6079875259386199,-1.2695014862789182,0.42957355192867225,-1.5247518648466825,0.8502024927574361,0.7305046922258425,-0.1083791704716169,-1.2953059746701774,-1.1160463462492622,-1.118283597122193,-1.4936470261396142,-0.27253392429490525,0.61256195234306,1.40055019005861,-1.3618794082042165,-0.6065793064596254,-0.12454404510026458,-1.259782327376456,0.39059418228705417
2024.0,A. Dixon,Monterey Bay FC,ST,2086.0,0.397,0.135,0.801,-1.54009621,-3.922028845,2.770295924,0.227,0.149,0.309,0.046,0.759,0.557,0.383,0.855,5.73,4.25,0.227,0.103,0.397,0.809,0.358,2.0,49.08,0.085,0.688,-0.3636161152394641,-1.2691051399612119,1.0417538927657923,-0.25017495277938107,-1.1480268713930715,0.8216585338281549,-0.9491842911783921,-1.173762861894048,-0.6527353371537654,-1.5733112359435408,0.8986372227619289,0.1902970474085203,-0.37726490068860213,1.3090758787253358,-0.21771546401500078,-0.49694380799419713,-0.9331256415450032,-1.3772641316024128,-0.35763718025685715,1.0721187504687322,-0.46501600628296835,0.7151499216236052,-0.12454404510026458,-1.443118632815857,0.6501662654525016
2025.0,P. Wilson,Oakland Roots,ST,2454.0,0.426,0.975,0.181,-1.142763496,6.37997323,-3.056558121,0.812,0.954,0.411,0.858,0.312,0.677,0.191,0.248,11.85,10.37,1.0,0.191,0.202,0.021,0.819,2.0,48.97,0.762,0.096,-0.26293195988585977,1.6305230867963514,-1.114746975137925,-0.18747447763869388,1.8466168893606887,-0.9129038581313873,1.0669784125111699,1.5787225891709697,-0.3022734111651666,1.2431322876742397,-0.6478145138100917,0.6058413895756913,-1.0391374673765656,-0.7547097413935631,1.3266061649944598,1.3312290330939442,1.7250524584036735,-1.072510970965859,-1.0333115761746565,-1.652133611603097,1.1313315932757009,0.7151499216236052,-0.15570028770169497,0.8987432310044173,-1.398722711000098
2025.0,J. Sinisterra,Oakland Roots,ST,1092.0,0.238,0.128,0.429,-5.675795672,-4.137870433,-0.9978388194,0.035,0.082,0.064,0.422,0.298,0.103,0.55,0.652,1.73,0.99,0.379,0.759,0.504,0.557,0.546,1.0,48.97,0.167,0.606,-0.9156430359712951,-1.293268708517525,-0.2521466279764383,-0.9028026176297621,-1.2107689151346404,-0.30005564731669987,-1.6108992298252225,-1.4028517131007017,-1.494531139773439,-0.26914526934220406,-0.6962492438145845,-1.3818457137906106,0.19842634221186628,0.6188806878124258,-1.2270760058512495,-1.4707744390313444,-0.41043085345677693,0.8945321567791701,0.013117488272396822,0.2009111422934772,0.18598908854789917,0.05428530758198985,-0.15570028770169497,-1.1594662357209344,0.3663674545249457
2024.0,M. Dieng,Hartford Athletic,ST,2054.0,0.479,0.957,0.277,-0.3689232887,6.083687656,-2.275251085,0.979,0.929,0.745,0.876,0.188,0.876,0.043,0.248,12.07,12.07,0.865,0.121,0.085,0.28,0.266,0.0,48.96,0.904,0.195,-0.07892298630858278,1.568388196222975,-0.7808371633334785,-0.06535981913947488,1.760490936451633,-0.6803210972191084,1.6425325518550276,1.4932416745416215,0.8453176013857355,1.305565764798772,-1.076807836707028,1.2949524236695833,-1.5493309041985375,-0.7547097413935631,1.3821209947954536,1.839054822285095,1.2608169558253146,-1.3149282578358448,-1.4387162137253362,-0.7567257920896404,-0.78359296758318,-0.6065793064596254,-0.15853267339273353,1.3899461625590392,-1.0560875612217069
2022.0,M. Foster,Sacramento Republic,ST,1210.0,0.975,0.95,0.823,12.57517576,5.778475706,3.099472865,0.918,0.957,0.855,0.787,0.777,0.926,0.777,0.805,6.63,5.89,0.876,0.67,0.801,0.574,0.401,1.0,48.87,0.894,0.489,1.643123256980651,1.544224627666662,1.118274891304311,1.977263735440546,1.6717702144870152,0.9196493085668561,1.4323002015557742,1.5889802989264914,1.223266737255793,0.99686690568303,0.9609104470534198,1.4680958995725715,0.9809527622023231,1.1390770632295453,0.009390657898155083,-0.007041281950969734,1.2986435523316995,0.5863158920444738,1.0422215682087375,0.25968308411482344,-0.3161159048056954,0.05428530758198985,-0.18402414461208677,1.355354406815756,-0.03856499521315252
2022.0,R. López,Sacramento Republic,ST,2241.0,0.915,0.319,0.993,9.337686416,-1.523332366,9.788975425,0.16,0.326,0.585,0.355,0.879,0.046,0.975,0.993,7.91,4.21,0.511,0.316,0.78,0.986,0.61,5.0,48.87,0.443,0.986,1.4348112114214697,-0.633948480766698,1.7095735163746852,1.466376730723105,-0.4507603214075083,2.911008534640122,-1.1800952333103587,-0.5685579863182615,0.2955734037565608,-0.5015365453057402,1.3137920513718673,-1.5792292763200169,1.6635088465992853,1.778272609493718,0.3323860312857548,-0.5088926500928125,0.04348830461984058,-0.6396229586980268,0.9694566332637438,1.684038380020399,0.4076078442350028,2.697743763748451,-0.18402414461208677,-0.20473377720631752,1.6815326758965468
2022.0,D. Martìnez,Sacramento Republic,ST,1946.0,0.603,0.277,0.844,1.490882405,-2.042048295,3.571357386,0.099,0.167,0.071,0.762,0.259,0.557,0.894,0.652,4.46,2.98,0.691,0.493,0.287,0.858,0.663,2.0,48.87,0.333,0.894,0.35158857451372566,-0.7789298921045761,1.1913176626365336,0.22812394536209424,-0.6015435778148257,1.0601218752646275,-1.3903275836096125,-1.1122166033609173,-1.4704798311271625,0.9101537430100687,-0.8311745631128145,0.1902970474085203,1.3842813575278008,0.6188806878124258,-0.5381874360480099,-0.8763195446252331,0.6624689747243188,-0.02665353332677663,-0.738786839492539,1.2415202298361425,0.5911358762883857,0.7151499216236052,-0.18402414461208677,-0.5852430903824329,1.3631242538802646
2022.0,L. Archimède,Sacramento Republic,ST,1285.0,0.496,0.628,0.482,-0.08414654526,1.103325611,-0.6428932596,0.904,0.362,0.918,0.422,0.837,0.911,0.592,0.248,7.61,6.13,0.337,0.167,0.635,0.312,0.443,2.0,48.87,0.752,0.305,-0.019901240066814645,0.43270047407626283,-0.06780058604273344,-0.020421065058668003,0.3127713557550731,-0.1943939618742071,1.3840501539461094,-0.4454654692519999,1.4397285150722807,-0.26914526934220406,1.1684878613583887,1.416152856801675,0.343210966174858,-0.7547097413935631,0.25668399064803615,0.06465177064072215,-0.5548596764811552,-1.1556254693212824,0.4670320824530723,-0.6460962545435763,-0.17067859638603358,0.7151499216236052,-0.18402414461208677,0.8641514752611341,-0.6753818392457173
2023.0,J. Rivas,Miami,ST,1779.0,0.355,0.66,0.511,-2.551973631,1.411718309,-0.4379760106,0.202,0.571,0.677,0.865,0.773,0.259,0.241,0.567,6.49,3.53,0.865,0.089,0.401,0.482,0.323,4.0,48.81,0.869,0.401,-0.5094345471308912,0.5431625017622653,0.033068002939859883,-0.40985270607113033,0.40241667539336473,-0.13339333429126427,-1.0353450904813646,0.26915497704935243,0.6116763173933365,1.267411973222669,0.9470719527664218,-0.8416380689732881,-0.8667748198015751,0.3298827014695813,-0.025936961066113547,-0.7120229657692727,1.2608169558253146,-1.42574758897641,-0.3437771926482869,-0.058376836330110794,-0.5862137632993532,2.0368791497068357,-0.20101845875832022,1.2688750174575478,-0.34312957279394424
2023.0,M. Salazar,Miami,ST,1791.0,0.259,0.142,0.394,-5.457289748,-3.839325237,-1.237333712,0.152,0.121,0.099,0.525,0.418,0.163,0.365,0.567,3.34,3.34,0.135,0.862,0.688,0.411,0.652,0.0,48.81,0.234,0.496,-0.8427338200255815,-1.2449415714048988,-0.3738845801968093,-0.8683216278367725,-1.123986122625408,-0.37134949311447113,-1.20766668908731,-1.2695014862789182,-1.374274596542057,0.08811296087039631,-0.2810944152046461,-1.1740735427070248,-0.4393154538155987,0.3298827014695813,-0.8208083877621596,-0.7687799657376954,-1.2494935395984033,1.2512318788878636,0.6506769182666279,-0.3038361227604406,0.5530451526546647,-0.6065793064596254,-0.20101845875832022,-0.927701472240937,-0.014338267451044058
2023.0,K. Murphy,Miami,ST,1948.0,0.121,0.429,0.06,-7.212049125,-0.5151134405,-4.50290526,0.528,0.259,0.443,0.574,0.613,0.316,0.191,0.248,9.15,6.19,0.461,0.131,0.309,0.074,0.043,4.0,48.81,0.528,0.046,-1.321851524811699,-0.2542352605960647,-1.5356124670997797,-1.1452287206050669,-0.15768558770605587,-1.3434585508785748,0.0881917324293997,-0.7976468375249152,-0.19232457163933156,0.2580707597094001,0.3935321812865038,-0.6442545064438818,-1.0391374673765656,-0.7547097413935631,0.6452877992549919,0.08257503378864527,-0.12845077040918115,-1.2802972168544182,-0.6625569076454025,-1.4689034400424281,-1.5557958194304322,2.0368791497068357,-0.20101845875832022,0.08929614661158995,-1.5717707664437295
2023.0,C. Repetto,Miami,ST,1053.0,0.113,0.394,0.131,-7.252712392,-0.8060359627,-3.502470311,0.351,0.103,0.167,0.961,0.011,0.177,0.043,0.0,4.04,2.56,0.635,0.177,0.014,0.014,0.968,2.0,48.81,0.73,0.145,-1.3496264642195899,-0.37505310337762976,-1.288658335452741,-1.151645524638154,-0.2422525786294175,-1.0456448722218334,-0.5218267266356473,-1.3310477448120492,-1.140633312549658,1.6003905178868398,-1.6891612089066872,-1.1255933694541884,-1.5493309041985375,-1.5979038662526848,-0.644170292940816,-1.0017823866606936,0.46989721069181456,-1.120994428339856,-1.684730993777458,-1.6763338229412983,1.6472877588597394,0.7151499216236052,-0.20101845875832022,0.788049612625911,-1.2291356166653387
2022.0,Santi Moar,Phoenix Rising,ST,2438.0,0.95,0.099,0.989,10.76093226,-4.325173787,9.487560446,0.27,0.06,0.862,0.099,0.94,0.741,0.993,0.89,5.21,5.21,0.035,0.635,0.922,0.979,0.752,0.0,48.75,0.291,1.0,1.556326571330992,-1.3933749211079647,1.6956606075495,1.690969842532188,-1.2652153049082857,2.821282057383444,-0.8009877163772788,-1.4780749179745283,1.2473180459020694,-1.389479331076863,1.5248290892485858,0.8274650387315158,1.725559399726282,1.4280750495723893,-0.34893233445371324,-0.21017159762742982,-1.5933716896564467,0.46510724860948066,1.4614861933679875,1.6598381686821975,0.8993244584157644,-0.6065793064596254,-0.2180127729045557,-0.7305284645042226,1.7299861314207636
2022.0,JJ Williams,Phoenix Rising,ST,2318.0,0.691,0.83,0.553,3.507010649,2.961341973,-0.1349143729,0.752,0.876,0.929,0.504,0.539,0.663,0.695,0.745,10.11,9.37,0.564,0.326,0.468,0.255,0.546,1.0,48.75,0.823,0.326,0.6571129080005251,1.129992023844153,0.17915354560430538,0.5462759484296273,0.8528699759392183,-0.04317667275480936,0.8601924941840352,1.3120221355274029,1.4775234286592867,0.01527390422510882,0.13752003697704193,0.5573612163228547,0.6982780201793384,0.9350784846345963,0.8875343292956914,1.0325079806285615,0.22574372415060345,-0.6049919177166002,-0.1116224002047353,-0.843155118297503,0.18598908854789917,0.05428530758198985,-0.2180127729045557,1.1097529410384448,-0.6027016559593918
2022.0,G. Hurst,Phoenix Rising,ST,2109.0,0.376,0.401,0.773,-2.134745188,-0.7643025985,2.403743905,0.468,0.479,0.365,0.34,0.862,0.5,0.922,0.78,6.23,6.23,0.436,0.064,0.486,0.376,0.869,0.0,48.75,0.34,0.635,-0.43652533118517767,-0.35088953482131674,0.9443635309894953,-0.34401261615014506,-0.23012129018597244,0.7125417888498207,-0.11859418589773482,-0.04541478878664951,-0.46032486798355426,-0.5535644429095168,1.254978450652126,-0.007086515120886155,1.4808044401697955,1.05407765548165,-0.09154539628546966,0.09452387588726058,-0.21442030792369213,-1.5123251914299762,-0.04925245596616933,-0.4248371794514481,1.3044712461562509,-0.6065793064596254,-0.2180127729045557,-0.5610288613621347,0.46673532668225215
2025.0,S. Blanco,Miami,ST,1490.0,0.681,0.057,0.982,3.356073521,-5.586827806,8.595769138,0.028,0.05,0.337,0.22,0.954,0.032,0.986,0.926,1.16,1.16,0.039,0.195,0.865,0.996,0.45,0.0,48.65,0.22,0.993,0.6223942337406618,-1.5383563324458427,1.6713130171054256,0.522457548110416,-1.6319599734418782,2.555809874214454,-1.6350242536300548,-1.5122672838262676,-0.5565301025686598,-0.9697876237397306,1.5732638192530788,-1.6277094495728532,1.7014286290657832,1.5504741967293587,-1.3709098830629152,-1.4199918601122294,-1.579616563654125,-1.0586585545732883,1.2639813699458613,1.718610110503544,-0.1464390449827566,-0.6065793064596254,-0.24633662981494753,-0.9761299302815335,1.7057594036586552
2025.0,F. Bonfiglio,Miami,ST,2772.0,0.365,0.823,0.156,-2.25735537,2.906596608,-3.370779907,0.77,0.812,0.798,0.617,0.486,0.472,0.33,0.17,12.77,11.29,0.688,0.387,0.447,0.004,0.72,2.0,48.65,0.809,0.064,-0.4747158728710276,1.10582845528784,-1.201702655295333,-0.3633609265147583,0.8369562861016594,-1.0064427194999253,0.9222282696821756,1.0931909940762712,1.0274203668503998,0.4072173995068935,-0.04584001232568103,-0.1040468616265595,-0.559969307118092,-1.0199078935669965,1.5587590896167969,1.6060524013620963,0.6521526302225774,-0.39374256772989813,-0.18438733514972913,-1.7109055534244435,0.7885150805722123,0.7151499216236052,-0.24633662981494753,1.0613244829978488,-1.5094734664840221
2023.0,R. Cicerone,Sacramento Republic,ST,3185.0,0.982,0.897,0.816,13.95179632,4.495538021,3.04092612,0.738,0.887,0.642,0.95,0.706,0.514,0.89,0.652,12.59,12.59,0.837,0.617,0.716,0.848,0.493,0.0,48.42,0.947,0.801,1.6674263289625555,1.3612718943117206,1.0939273008602368,2.194499216333868,1.2988386905122324,0.9022208675480206,0.8119424465743704,1.3496337379643162,0.4914197741619544,1.5622367263107368,0.7152771734592059,0.04139365813195051,1.3704923457218015,0.6188806878124258,1.5133378652341658,1.9943897695670938,1.1645310738090624,0.40277137484291275,0.7476968315266196,1.2069484993529975,0.002461056494516198,-0.6065793064596254,-0.31148150070884684,1.5386907122551567,1.0412548707551097
