year,team,points,standarised_points_score,position,positon_reversed,adjusted_position_z_score,composite_team_score,total_score,attacking_score_6,defensive_score_8,ball_progression_6,xg_diff,possesion_threat,goals,conceded_goals,xg,shots_on_target,possession_pct,passes_accurate,losses_low_medium_high,recoveries_low_medium_high,duels_won,shots_from_outside_penalty_area_on_target,positional_attacks_with_shots,counterattacks_with_shots,set_pieces_with_shots,corners_with_shots,free_kicks_with_shots,penalties_converted,crosses_accurate,deep_completed_crosses,deep_completed_passes,penalty_area_entries_runs_crosses,touches_in_penalty_area,offensive_duels_won,offsides,shots_against_on_target,defensive_duels_won,aerial_duels_won,sliding_tackles_successful,interceptions,clearances,fouls,yellow_cards,red_cards,forward_passes_accurate,back_passes_accurate,lateral_passes_accurate,long_passes_accurate,passes_to_final_third_accurate,progressive_passes_accurate,smart_passes_accurate,throw_ins_accurate,goal_kicks,match_tempo,average_passes_per_possession,long_pass_pct,average_shot_distance,average_pass_length,ppda,points_z,standarised_points_score_z,position_z,positon_reversed_z,adjusted_position_z_score_z,composite_team_score_z,total_score_z,attacking_score_6_z,defensive_score_8_z,ball_progression_6_z,xg_diff_z,possesion_threat_z,goals_z,conceded_goals_z,xg_z,shots_on_target_z,possession_pct_z,passes_accurate_z,losses_low_medium_high_z,recoveries_low_medium_high_z,duels_won_z,shots_from_outside_penalty_area_on_target_z,positional_attacks_with_shots_z,counterattacks_with_shots_z,set_pieces_with_shots_z,corners_with_shots_z,free_kicks_with_shots_z,penalties_converted_z,crosses_accurate_z,deep_completed_crosses_z,deep_completed_passes_z,penalty_area_entries_runs_crosses_z,touches_in_penalty_area_z,offensive_duels_won_z,offsides_z,shots_against_on_target_z,defensive_duels_won_z,aerial_duels_won_z,sliding_tackles_successful_z,interceptions_z,clearances_z,fouls_z,yellow_cards_z,red_cards_z,forward_passes_accurate_z,back_passes_accurate_z,lateral_passes_accurate_z,long_passes_accurate_z,passes_to_final_third_accurate_z,progressive_passes_accurate_z,smart_passes_accurate_z,throw_ins_accurate_z,goal_kicks_z,match_tempo_z,average_passes_per_possession_z,long_pass_pct_z,average_shot_distance_z,average_pass_length_z,ppda_z
2022.0,Oakland Roots,46.0,0.03372151801,7.0,-7,-0.08144974946,-0.02386411572,5.141456195,2.616471388,3.426259857,1.060211069,0.17,0.3383865728,1.5,1.36,1.5,10.89,52.67,443.28,110.72,86.28,210.44,3.83,28.97,1.61,26.39,4.92,2.25,0.22,15.0,4.19,8.64,25.19,18.67,74.44,1.53,11.11,66.56,34.11,2.44,40.86,13.25,13.36,2.56,0.11,152.39,68.39,162.69,54.75,52.61,76.53,4.42,23.0,8.0,16.49,3.92,12.68,17.09,20.72,10.59,0.03372151800668433,0.033721517992867156,0.08144974945645263,-0.08144974945645263,-0.08144974944392187,-0.024638383298906788,0.5662104332789619,0.8502530480668075,0.21115508048806542,0.5374080297305606,0.41840268183938234,-0.004711703999692256,0.42661804836759126,-0.06577857060543206,0.719533645840288,-0.1427528770559596,0.7615430454645028,0.9873818693495792,0.9058453199267079,1.2197981094749801,1.1869554219286442,-0.8891087580453529,0.6199817647572036,0.8488637669167547,-0.14411849565698936,0.40296762173961426,-0.49543069481432017,0.9488712401272231,0.502975600184782,-0.27886188732221123,1.6930011300418524,0.8805815725773486,1.1617487473498929,1.7746761742503288,-0.8650054089049654,-0.029126624108867828,0.5159290880953133,-0.398891555317043,-0.9195550750165367,0.8927262704738096,-0.9003454607378735,-0.08115736793757727,0.3709943742104341,-0.050455014171805077,1.5905319704206173,0.9645224358663365,0.7032328930881273,1.4836134319517305,-0.06988204109400964,1.3430235770380803,1.4207292758886183,0.9178318119152158,-0.20483128929579483,0.890381350753195,0.14526876641524655,-0.00831587866438843,-1.4034927428119406,0.4786222637063964,-0.31158494122127034
2022.0,Charleston Battery,25.0,-1.596674667,12.0,-12,-1.471712714,-1.53419369,0.2149220636,0.2755860081,0.9015542986,-0.2060435899,-0.27,0.3550389228,1.21,2.26,1.35,11.82,50.29,380.24,109.09,78.79,200.15,5.06,28.0,1.09,28.03,4.62,3.18,0.12,14.94,4.97,5.5,23.76,15.18,65.59,1.71,13.35,65.38,35.15,4.09,37.32,14.62,14.88,3.24,0.21,133.44,59.29,136.35,48.97,53.24,69.06,4.29,23.24,8.09,15.86,3.54,14.13,18.68,20.36,9.86,-1.5966746665490605,-1.5966746669848264,1.4717127143165907,-1.4717127143165907,-1.4717127142750013,-1.5839703698899505,-0.37810443740487565,-0.012686305860261426,-0.6981761641279515,-0.10444097682664398,-0.585210799489004,0.23587675388438845,-0.511223005892251,2.3461023515937547,0.05914584357030858,0.4688458847189206,0.103718605928093,-0.4118390150076918,0.6845438509902897,0.05794311306296226,0.5040553480154424,0.5664810976575602,0.30258732574646596,-0.12331658282461379,0.8976926777565772,-0.00774405861956773,1.0780189109654117,-0.3704862426339441,0.4775723601108289,0.5773494422611355,-0.7132092361103538,0.3554596971360038,-0.2910573972693895,0.3294031503160772,-0.46190926908575836,1.208252717343724,0.3090545220511905,-0.2526156906041363,0.717782198843844,-0.2364643627605748,-0.15674629595966444,1.1316093378466061,2.3515924132149126,1.376701100973546,-0.5371142936940372,-0.09297888759139389,-0.39892496412610845,0.2055505369100752,0.06304088977007521,-0.25611056765426743,1.328344545792183,1.0305097278556177,-0.12099818008010682,-0.16799648127418734,-0.6190684353388131,0.7022462536409217,0.2792233257845058,-0.12756456921812756,-0.7305290100968269
2025.0,Loudoun United,42.0,-0.2768301362,6.0,-6,0.1966028435,-0.04011364634,5.014493733,3.047603494,2.325696846,2.509323708,-0.14,0.3284549212,1.45,1.58,1.47,12.42,52.9,447.55,106.65,75.0,181.23,5.35,27.06,0.55,28.16,5.84,2.45,0.19,13.58,4.35,8.55,26.52,18.29,58.71,1.52,11.71,60.03,38.42,1.97,34.55,12.03,12.81,2.55,0.16,154.23,69.39,158.68,48.61,59.1,78.71,0.9,18.68,7.84,17.19,4.52,11.31,18.43,19.48,10.28,-0.27683013619440994,-0.2768301362109793,-0.196602843515575,0.196602843515575,0.196602843574294,-0.04141512745750268,0.5418743508146026,1.0091847344293197,-0.18523820554930134,1.2719455109506732,-0.28868863455107163,-0.14820140621505287,0.26492131487451487,0.5237923214877026,0.5874560853862919,0.8634257310252947,0.8251143148314658,1.082157776332536,0.3532704864474298,-0.5299648223711576,-0.7515782184022255,0.9096689498151577,-0.004990790408270205,-1.1328884844791118,0.9802752707710666,1.6624834415077732,-0.15705443550685075,0.553063995298873,-0.09823441489877167,-0.10322879407434592,1.6240333169992733,1.3689816385472702,1.0035635510876206,-0.7941537315672743,-0.8873996388949213,0.30231427092307717,-0.6288937223013942,0.20730938402202315,-1.3859481166616148,-1.1200400842462384,-1.5625286585695641,-0.5199874259515898,0.34186793246036756,0.6631230434008706,1.7971213702080038,1.0807313725100431,0.5354404478554365,0.12594800365488573,1.2994351355852085,1.809705295301709,-1.0807649544148665,-1.110370675012031,-0.35386792790146276,2.0663567196725157,1.3521169797111297,-0.6796745829804391,0.014645327577517362,-1.6093546052558534,-0.4894926964971918
2023.0,Oakland Roots,42.0,-0.2768301362,10.0,-10,-0.9156075284,-0.5962188323,3.432468785,0.7337425817,3.07399956,0.7053500072,0.18,0.3311715192,1.32,1.41,1.44,11.12,51.64,434.82,104.15,81.91,190.59,4.62,28.24,1.32,27.38,4.94,2.56,0.21,12.62,4.24,7.56,22.82,15.82,65.88,1.79,10.56,62.24,32.56,2.65,38.97,14.38,12.41,2.74,0.15,140.68,67.15,167.03,46.47,54.82,72.82,3.74,20.44,7.32,16.36,4.09,11.24,18.5,20.11,11.28,-0.27683013619440994,-0.2768301362109793,0.9156075283725356,-0.9156075283725356,-0.9156075285585695,-0.6155630612222076,0.2386328336864777,0.15620762675796568,0.08428036702531323,0.3575332957019198,0.44121207914230015,-0.10895276422092179,-0.15549019220748297,0.06821481396118899,0.45537852493229586,0.008502730694816383,0.476854317429838,0.7996057164044255,0.013851055563351805,0.5419200942118924,-0.13039797624211036,0.045782287487412754,0.38111790859448313,0.30668626417637607,0.48477971268412584,0.43034840043022704,0.029052507112257077,0.8169354918511064,-0.5046862560820197,-0.22397654568225328,0.8653873735309019,0.01027468810462975,-0.024640224617142766,0.37676237934894974,-0.2827554291661106,-0.3329474445548161,-0.2414422045407932,-0.6168988536872403,-0.7111666947070338,0.2898533052724006,-0.28701184307409444,-0.8391365590526907,0.8952703257116199,0.5204074318863353,0.2757700837302439,0.8204233544281408,0.8848336941629104,-0.3472448329176303,0.39640316082603233,0.5488083592591481,0.9374860723072636,-0.2840659581157447,-0.8382370033698827,0.6719859250967524,0.4872090935157468,-0.7139775824710405,0.08872716707547443,-0.5485276476379365,0.08440328826384433
2023.0,Charleston Battery,59.0,1.043014394,3.0,-3,1.030760622,1.036887508,4.292001042,-0.3571912018,5.97616877,-0.5877072158,0.39,0.3674500498,1.5,1.21,1.44,11.37,51.79,391.89,103.47,80.61,210.68,4.71,27.29,1.84,29.0,4.89,3.05,0.13,13.63,4.0,5.16,19.76,14.79,75.26,1.79,9.53,68.21,35.26,3.74,41.76,16.0,13.55,2.13,0.08,136.63,60.11,144.37,49.37,52.71,68.97,3.03,22.45,6.55,15.49,3.63,12.97,18.18,20.43,8.54,1.0430143941602408,1.043014393962868,-1.030760622431658,1.030760622431658,1.0307606222489418,1.0705291648062831,0.40338741986588683,-0.24595204427681128,1.1295638976276052,-0.2979016029346199,0.9202094225035754,0.4151892176227488,0.42661804836759126,-0.467758724305297,0.45537852493229586,0.17291099998913906,0.5183138409300315,-0.15325837885981453,-0.07847102963711834,0.34026301873317133,1.202883120445571,0.15228886229494284,0.07026768482108017,1.2788666139177445,1.5138858717877712,0.3618964537036957,0.8580743424155561,-0.23855049435782727,-0.07706504817047723,-0.4874261855540527,-0.9737543076045415,-1.113412681720905,-0.45340536185435243,1.9085884770329387,-0.2827554291661106,-0.901920981026321,0.8052028456993804,-0.23714420491334814,0.3704682316613393,1.1798086348554322,0.5922805999483134,0.07043847028544653,-0.8814426210423981,-0.4786018487154104,-0.17895114949742785,0.002312440456445574,-0.06334007366072575,0.29399779608250776,-0.04878316317907532,-0.2753772440963447,0.43292331562673075,0.6596115878851262,-1.5554758266596593,-0.7895834619886815,-0.4380412033444307,0.13379654779667394,-0.24993267062947108,-0.009694907260580565,-1.488071709981395
2025.0,Rhode Island,38.0,-0.5873817904,7.0,-7,-0.08144974946,-0.3344157699,2.97804575,-1.364556272,5.95356297,-0.8567171155,0.14,0.2664405959,0.94,0.91,1.1,10.48,51.67,412.85,109.48,78.67,185.97,4.45,27.15,0.58,27.39,3.85,3.18,0.12,13.94,4.76,5.82,21.61,15.52,59.21,1.7,8.91,61.12,38.21,2.24,34.0,12.18,14.36,2.48,0.24,140.7,60.33,147.67,47.3,53.48,68.73,0.61,19.94,7.3,16.26,4.13,11.7,18.62,19.59,10.13,-0.5873817903955042,-0.5873817904048256,0.08144974945645263,-0.08144974945645263,-0.08144974944392187,-0.3452658384571533,0.1515293207326687,-0.6173051102198434,1.1214218946201069,-0.4342594324303802,0.34997448993062874,-1.0441668940079918,-1.3843853667548627,-1.271719031705026,-1.0415004935463243,-0.4123824386986489,0.4851462221298771,0.3119648085787716,0.7374932822082059,0.03932861378800265,-0.43700617269293623,-0.15539679826014433,0.024458178159736364,-1.0768011566094176,0.4911322198390876,-1.0619040382081355,1.0780189109654117,-0.3704862426339441,0.05418502554494593,0.3468310073733112,-0.4679903452922944,-0.43405920649958546,-0.1495232742978836,-0.7124998884071471,-0.48430349907571435,-1.244409905892663,-0.43779772485385865,0.17777291133960915,-1.118020199120825,-1.2954793069238961,-1.4811126916230446,0.7167154648151742,0.13798284020990706,1.8048479355171514,0.27801562068445257,0.027878406518060898,0.07474348476019144,-0.16371677013483243,0.11367819676591578,-0.32675504794188087,-1.286853967706915,-0.5188116163249168,-0.8568665831955916,0.503989443822568,0.5676656410688058,-0.4885578715328048,0.21572460621482994,-1.4241308507511383,-0.5755770942113464
2024.0,Monterey Bay FC,34.0,-0.8979334446,11.0,-11,-1.193660121,-1.045796783,-1.069553445,-0.6116968195,-0.4975951235,0.213158885,-0.26,0.2879146087,0.85,1.29,1.23,10.29,49.08,427.21,104.59,80.44,191.62,4.12,29.26,0.82,25.03,4.76,2.56,0.18,16.71,5.12,6.12,24.18,15.53,60.91,2.06,13.09,65.91,38.76,3.62,38.03,12.56,11.65,2.03,0.18,148.06,65.65,155.68,53.74,55.15,76.65,1.56,19.47,7.91,16.17,4.13,13.06,18.04,20.8,12.65,-0.8979334445965984,-0.8979334445986721,1.1936601213445632,-1.1936601213445632,-1.1936601212167854,-1.0797274998526039,-0.6243118707542666,-0.33977249152922206,-1.2021122691398451,0.10804763292474989,-0.562401402186086,-0.7339164113953267,-1.6754394870423996,-0.25336930899870236,-0.46916439824567574,-0.537332723362335,-0.23072155030680427,0.6306959618048243,0.07358887539894923,0.31389247809364595,-0.06204160344030283,-0.5459209058877554,0.7148728856985591,-0.628102533651863,-1.0080594687316538,0.18392139221471687,0.029052507112257077,0.4211282470227562,1.2269679422924422,0.7420054671810103,-0.23809763515036403,0.5096912969159785,-0.14536050597519234,-0.4348768216627151,0.32188878056270015,1.0646283294965484,0.4019727593421945,0.2551303397935499,0.25138915719876603,-0.00998827530396067,-1.274858908691862,-1.4455199119447817,-1.172707038543057,0.9485542664299407,1.1043732198339986,0.6461099494625809,0.4099099402000566,1.2602841025413378,0.46602945794531425,1.3687124789608498,-0.6117347862329631,-0.7394725350415396,-0.28866439851148284,0.3527926106757991,0.5676656410688058,0.17790040428458964,-0.3980963496253852,0.6133304488007384,0.8706407873864644
2022.0,Sacramento Republic,53.0,0.5771869129,4.0,-4,0.7527080295,0.6649474712,5.816103539,2.504888159,4.168446349,0.994382012,0.32,0.3695582547,1.42,1.0,1.5,13.28,48.87,405.89,104.72,84.64,199.47,5.58,30.5,1.94,26.33,5.31,2.5,0.28,16.72,5.19,6.17,25.97,16.89,60.44,2.39,11.03,70.69,35.33,4.58,41.19,13.94,13.14,2.53,0.08,142.42,58.08,149.5,46.86,55.44,73.42,4.61,22.72,8.08,16.53,3.71,12.1,19.21,20.44,11.25,0.5771869128585992,0.5771869128720984,-0.7527080294596302,0.7527080294596302,0.7527080296907258,0.6865215903319667,0.6955263991110128,0.8091192273470295,0.4784707538988138,0.5040400855014334,0.7605436413831502,0.44564796763669007,0.16790327477866904,-1.0305309394851074,0.719533645840288,1.4289901773977645,-0.2887648832070759,0.15748229977282835,0.09123868580492067,0.9653999527172082,0.4589268688841516,1.1818524187677355,1.1206142304133164,1.465824373483392,-0.18223353858675542,0.9368928062065508,-0.07246037067998376,1.7404857297839238,1.2312018156381002,0.8188449454769521,-0.19978218346004242,1.1670116864544449,0.42077598591083193,-0.5116314342332345,1.0608983702312467,-0.07331874344646043,1.2399900692497385,-0.22729871401921015,1.204021752899351,0.9979898040804042,-0.525832012783885,-0.2566893911431817,0.2836150489602358,-0.4786018487154104,0.47113179874657424,-0.23359170093027898,0.1513170944299737,-0.2610087552245081,0.5272162038986227,0.6772528688729931,1.555753112183409,0.7863742433180789,-0.13031296999296085,0.9575799432628748,-0.27712810823831274,-0.2925407315865123,0.8401286819833226,0.007143615876214425,0.06718640872101361
2024.0,Colorado Springs,52.0,0.4995489993,2.0,-2,1.308813215,0.9041811074,5.106467622,1.569036506,3.991447848,1.601973898,0.13,0.379565039,1.47,1.08,1.48,12.87,50.24,389.92,103.05,77.61,186.29,5.97,28.82,1.05,25.84,4.55,1.55,0.21,14.45,5.03,6.95,24.39,15.79,62.71,2.32,10.97,63.13,35.45,2.63,37.32,13.42,13.32,2.45,0.08,135.5,58.0,141.97,47.18,56.13,68.95,2.26,22.08,8.68,15.46,3.77,12.54,19.39,20.41,10.11,0.49954899930832575,0.4995489992736368,-1.3088132154036856,1.3088132154036856,1.3088132153071577,0.9335171253117951,0.5595038462734402,0.4641287259983908,0.414720639880964,0.8120209846675595,0.3271650926277108,0.5902231659189527,0.3296000082717454,-0.8161415241785127,0.6314819388709573,1.159360615755075,0.0898987647613625,-0.1969840314959786,-0.13549349402564367,-0.1250994631408014,-0.41576924133703536,1.6433809096003662,0.570900150477193,-0.19809968665087296,-0.49350638917983214,-0.10357678403671064,-1.679747602390462,0.8169354918511064,0.2701125661735461,0.6432118522290858,0.397938862908977,0.5868070968059665,-0.03712852958521729,-0.14092298628625624,0.9041387603015545,-0.10646283294965414,-0.08540969286344709,-0.21042072962925873,-0.7310132071174625,-0.2364643627605748,-0.8080740315318183,-0.11307228124768665,0.05060351495971005,-0.4786018487154104,-0.30582398741033295,-0.24288841586177531,-0.16376447978502992,-0.19025094788656174,0.6727984615116684,-0.2796587277501386,-0.11427854725215655,0.48589980081033834,0.42857442477829305,-0.8399824063709368,-0.15644328690872425,-0.07692187764559101,1.030624840692354,-0.043371953534164565,-0.5870550139065679
2022.0,Tampa Bay Rowdies,67.0,1.664117703,3.0,-3,1.030760622,1.347439162,12.48817376,6.250020937,6.20264678,3.875980479,0.83,0.3997627781,2.08,0.95,1.82,12.7,52.39,455.27,103.0,82.03,195.46,3.62,32.32,1.27,26.43,5.68,1.81,0.32,16.43,5.54,7.59,27.78,21.49,70.89,3.11,8.32,54.46,37.78,2.97,36.3,11.89,12.14,1.97,0.11,153.32,72.46,170.05,52.16,63.57,80.19,3.81,22.16,7.0,16.34,4.3,12.38,16.59,20.83,11.4,1.6641177025624292,1.664117702950561,-1.030760622431658,1.030760622431658,1.0307606222489418,1.3911566197786895,1.9744244966152398,2.1897175631598107,1.2111352040424306,1.9646871207095211,1.9238229038319614,0.8820344059429737,2.302300156887276,-1.164524324051729,2.1283609573495785,1.0475629926349357,0.6841519349308073,1.2535090648356786,-0.14228188264332486,0.560534593486852,0.1928015728305135,-1.1376240992629236,1.7161378170107837,0.21320738439355208,-0.11870846703714681,1.4434372119828758,-1.2398584652907523,2.2682287228883906,1.1084194886139944,1.203042336956659,0.8883766445450951,1.831676437887197,2.3356494143488526,1.1949338878134257,2.673282929508075,-1.570326786007408,-1.605411801001189,0.11729346727561886,-0.39362249614017175,-0.5618243757264154,-1.6385168943863146,-1.0545622238959331,-1.3474656890434515,-0.050455014171805077,1.6949494387914164,1.4374928080062217,1.0112010718693265,0.9109174288102269,2.242554978382759,2.126535085682523,0.9872316962053441,0.5234591061238067,-1.1363102805812186,0.6383866288419155,0.9096059681693062,-0.15532873362410712,-1.9326487392259175,0.6638460182111113,0.15327080643516924
2024.0,Charleston Battery,64.0,1.431203962,2.0,-2,1.308813215,1.370008589,11.2093718,4.529143743,6.452703478,3.740507257,0.71,0.3636287204,1.92,1.03,1.73,14.08,58.38,475.76,100.19,76.95,196.92,6.08,31.27,0.62,29.0,5.16,2.7,0.22,13.84,4.41,8.41,25.03,17.49,73.24,1.95,9.49,62.89,32.84,2.78,36.11,12.08,12.92,2.0,0.08,153.38,70.14,189.05,49.49,57.59,77.41,1.76,19.73,6.57,16.25,4.58,10.58,18.98,19.9,9.17,1.4312039619116086,1.4312039619551762,-1.3088132154036856,1.3088132154036856,1.3088132153071577,1.4144583083898716,1.7293045653859251,1.5553367999113228,1.3011989216353101,1.8960174006459913,1.650110136196947,0.35997972782622734,1.7848706097094313,-0.9501349087451343,1.7321282759875902,1.9550966391395974,2.3397689067052156,1.708300243777311,-0.5237893229570288,-0.22747920915307487,0.289695072141812,1.7735556121429037,1.3725665170507062,-1.0020180527831584,1.5138858717877712,0.7315369660269604,0.26591588862748566,0.9488712401272231,0.011846292088357796,-0.037366384106395575,1.516750052266372,0.8218266774230721,0.6705420852723121,1.578706950666023,0.07555225067318447,-0.9240170406951168,-0.1274858757876756,-0.5775168901106883,-0.5821643640392462,-0.622430652651424,-1.535390002920724,-0.4322214143487875,-1.260086363793254,-0.4786018487154104,1.701686049654049,1.167888074992823,1.8062276203533993,0.32053197383423865,0.9808420790697053,1.5314088578050493,-0.46960443223844683,-0.6174047927727694,-1.5368462468339505,0.4871897956951466,1.4728018010407191,-1.0374058633824228,0.5967169236328927,-0.9021366335105775,-1.1265172395819416
2022.0,Memphis 901,68.0,1.741755616,2.0,-2,1.308813215,1.525284416,9.084944283,4.042711164,5.187805124,3.039201928,0.45,0.4110584756,1.94,0.97,1.64,12.72,50.62,398.97,106.83,83.61,216.64,5.25,30.0,1.53,27.11,4.72,2.58,0.11,13.33,4.94,8.67,24.47,19.72,69.69,2.64,10.0,68.31,42.47,3.69,42.94,17.47,13.83,2.22,0.22,140.83,63.56,140.92,50.97,57.83,77.39,5.69,23.33,8.08,16.32,3.63,13.12,18.49,21.05,9.24,1.7417556161127028,1.7417556159490224,-1.3088132154036856,1.3088132154036856,1.3088132153071577,1.5747720358760748,1.322095675223837,1.3760192566195322,0.8456164515414496,1.5405343028756306,1.0570658063210825,1.0452314587463356,1.8495493031066619,-1.1109269702250804,1.3358955946256021,1.0607156541784826,0.194929557628519,0.003887621477265781,0.37770868547108244,0.805625500607144,1.598420966949232,0.7913283111401245,0.9570088494799464,0.6992975592642363,0.31326201950018534,0.12915983483349253,0.06289013304300402,-0.5024219909100608,-0.2040812485402424,0.5444182372771613,1.715990401056045,0.6161845443831041,1.5988394212324837,0.9989646642291198,1.6207541199801456,-0.6422922799179643,0.8227345885844769,0.776941357182862,0.3208519506352669,1.556205512600227,1.3901570760242017,0.29384286345621646,-0.6193046452918045,1.5194167124880813,0.29261161088682497,0.40323327187723373,-0.20770015746441337,0.6477868327722396,1.0314793860655458,1.5271273741512554,2.3232570237537966,1.0727639463332685,-0.13031296999296085,0.6047873325870786,-0.4380412033444307,0.20730297527653285,0.07814404714719324,1.0342935272205473,-1.0863445206486688
2025.0,El Paso Locomotive,41.0,-0.3544680497,4.0,-4,0.7527080295,0.1991199899,1.940685256,0.2942353913,2.901419013,-0.3644786636,-0.04,0.3028929858,1.52,1.48,1.27,11.74,53.25,419.29,93.16,67.1,172.87,5.29,23.9,0.94,31.55,4.81,2.65,0.06,13.35,4.19,6.45,20.81,16.61,69.19,1.55,8.84,58.9,23.77,4.06,30.48,13.19,13.06,2.52,0.19,137.94,68.9,156.39,48.23,48.84,69.48,1.06,20.52,7.9,16.4,4.03,11.74,18.85,20.45,12.3,-0.3544680497446835,-0.3544680497094409,-0.7527080294596302,0.7527080294596302,0.7527080296907258,0.2055804075636235,-0.04731126671004026,-0.005811434143802671,0.022121481575131406,-0.18474977880688875,-0.06059466152189295,-0.5175130420153153,0.4912967417648218,0.2558055523544593,-0.29306098430701427,0.41623523854473726,0.9218532029985852,0.45490552074978724,-1.4782367626030564,-1.75541935797262,-1.306393050075147,0.838664566610138,-1.0389767979071691,-0.4037532221730857,3.133775196302768,0.252373338941247,0.18132182380061795,-1.1621007322906445,-0.19561350184892493,-0.27886188732221123,0.014784346005759544,-0.7278336822709675,0.30421847287547366,0.9173108210689925,-0.8202169489250534,-1.2830780103130566,-0.8270024169029688,-1.853211210251136,0.6880124302282004,-2.418290332060911,-0.9329118475164815,-0.32051921776340186,0.2544886072101706,1.0912698779444758,-0.03186847899662554,1.0237889935546274,0.43961882701182897,0.04192310744107393,-0.8653097384870213,-0.16619941092457685,-0.9670606712192534,-0.24650665280227793,-0.29797918842433685,0.7391845176064261,0.36652427218615924,-0.4689561575381751,0.45913636456525975,0.023982139013003435,0.6697771927201019
2022.0,Miami,55.0,0.73246274,6.0,-6,0.1966028435,0.4645327917,2.792966127,0.4924145116,2.827660098,0.2785899155,0.16,0.3217349857,1.37,1.0,1.35,10.63,49.1,419.6,101.77,78.6,194.0,3.8,25.66,1.34,26.71,3.83,3.2,0.06,11.57,3.77,6.94,21.4,16.34,64.29,1.77,11.31,59.66,39.03,3.69,38.29,14.97,12.4,2.26,0.0,136.51,66.43,158.06,45.66,56.63,69.94,3.57,20.8,8.94,16.78,4.11,11.51,17.62,20.12,12.14,0.7324627399591465,0.7324627399690217,-0.196602843515575,0.196602843515575,0.196602843574294,0.4796044871720668,0.11605337849865192,0.06724492457497515,-0.0044445018344280674,0.14121382238692484,0.3955932845364644,-0.2452891397196635,0.006206541285593403,-1.0305309394851074,0.05914584357030858,-0.313737477122055,-0.2251936138401109,0.4617862072052244,-0.3092762426382918,0.028470155877608802,0.09590807351921309,-0.9246109496478633,-0.46308585702170596,0.34407781608950566,0.05916173330175546,-1.0892848168987477,1.1118565368961586,-1.1621007322906445,-0.9492429573761962,-0.7398987570978602,0.39027577257091284,-0.5111750063895735,0.19182372816280732,0.11710315809974678,-0.32754388914602256,0.08135367423511417,-0.6937611709762467,0.2931058046709396,0.3208519506352669,0.07294662996184095,0.03322429358221466,-0.847115287380218,-0.5027988782915424,-1.6203267408316913,-0.19242437122269268,0.7367529200446723,0.5094974762733244,-0.5263505327418073,0.7782928510863386,-0.0677252868872984,0.8166752714119245,-0.11504908420514104,0.670758962512503,1.3775711464483447,0.5274373672922772,-0.5816660130072934,-0.8425873866131238,-0.5316891245011415,0.5779538351583361
2023.0,Miami,41.0,-0.3544680497,9.0,-9,-0.6375549354,-0.4960114926,-2.450252638,-2.628211317,1.485871354,-2.256439537,-0.18,0.2884141909,1.26,1.29,1.23,8.97,48.81,426.47,99.59,78.12,175.97,3.59,25.68,1.18,25.88,3.85,2.74,0.29,11.29,3.38,5.32,18.53,12.44,56.74,1.74,11.85,54.97,36.29,3.91,37.29,14.62,11.94,2.24,0.12,132.62,65.71,162.65,47.29,52.62,64.56,2.44,19.24,8.38,16.7,4.23,11.41,18.22,19.51,12.63,-0.3544680497446835,-0.3544680497094409,0.6375549354005079,-0.6375549354005079,-0.6375549355003536,-0.5121045096938801,-0.8889633975915651,-1.0831364052854584,-0.487720828665397,-1.1437616161981161,-0.37992622376274304,-0.7266985886205035,-0.3495262723991746,-0.25336930899870236,-0.46916439824567574,-1.4054083852363577,-0.3053486926071521,0.6142710973628143,-0.6052499863692068,-0.04598784122222525,-1.100660277564853,-1.1731262908654339,-0.45654164178437134,0.04494540078446894,-0.4680963605599896,-1.0619040382081355,0.3335911404889796,1.87242147806004,-1.067791411054644,-1.168004421889534,-0.8511448621955119,-1.5650909382194045,-1.4316559176868198,-1.1158698736181756,-0.39472657911589043,0.3796504797638635,-1.5159999122872045,-0.09227483889960372,0.5391635871499845,-0.24603377490662928,-0.15674629595966444,-1.2141367904464844,-0.5610517617916728,0.09226059734272997,-0.6291813088166759,0.653082485661202,0.7015591529860559,-0.16592795161414284,-0.06777215330251665,-1.2194443897580916,0.013638771342908128,-0.847455537817759,0.14913072739266692,1.2431739614289912,0.7688070099514542,-0.6306702979938663,-0.20760019091635384,-1.5588390358454745,0.859162867691244
